epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
88,0.002413053641319275,0.9996,1.0879305142402649,0.7772,0.12278953939676285,0.1,771.8269643730143,2.7818541526794434,64.78235960006714,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
89,0.002332826828956604,0.9997,1.0861655099868774,0.7763,0.12343975156545639,0.1,771.7557088358285,2.7819294929504395,64.78734064102173,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
90,0.0022299707198143006,0.99976,1.089845377254486,0.7759,0.12432831525802612,0.1,771.6311093093872,2.7820048332214355,64.79780220985413,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
91,0.002386423125192523,0.99958,1.0824151214599609,0.775,0.1247030571103096,0.1,772.1210556977294,2.7820801734924316,64.75668501853943,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
92,0.002387486827224493,0.9997,1.0850915189743042,0.7756,0.12386400252580643,0.1,773.8121995908951,2.7821555137634277,64.61516118049622,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
93,0.002266845416985452,0.99974,1.084302121257782,0.7753,0.1248926967382431,0.1,772.4046488244426,2.782230854034424,64.73290920257568,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
94,0.0022320308685302736,0.99976,1.0803069581985474,0.7768,0.1229989156126976,0.1,771.7220923336719,2.78230619430542,64.79016280174255,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
95,0.00209346798427403,0.99988,1.0798268849372863,0.7766,0.12319213896989822,0.1,772.1572400998768,2.782381534576416,64.75365042686462,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
96,0.002209356920681894,0.99972,1.0836221776008605,0.7749,0.12475454062223434,0.1,773.8993396290371,2.782456874847412,64.60788559913635,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
97,0.002132054653316736,0.9998,1.0772129675865174,0.7774,0.12188529968261719,0.1,771.6751783960152,2.782532215118408,64.79410171508789,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
98,0.0021708722540736197,0.99974,1.0787039024353027,0.774,0.12535609304904938,0.1,772.3575011068734,2.7826075553894043,64.73786044120789,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
99,0.002185535066127777,0.9998,1.082222420978546,0.7754,0.12524902820587158,0.1,771.8886614413653,2.7826828956604004,64.77618145942688,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
100,0.0022242536162957547,0.99972,1.0805564589500427,0.7762,0.12329836189746857,0.1,771.7061470318436,2.7827582359313965,64.79250121116638,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
